input_sku,input_ean,input_name,source_api_sku,source_api_ean,source_api_name,source_currency,source_price_diamond,source_price_path,source_stock,source_stock_path,source_stock_status,plenty_item_id,plenty_variation_id,plenty_variation_number,plenty_match_method,plenty_old_purchase_price,plenty_target_purchase_price,purchase_price_status,plenty_old_stock,plenty_target_stock,stock_delta,source_frontend_stock_url,source_frontend_stock_status,plenty_old_stock_global,stock_status_active,stock_status_global,stock_verified_active,stock_verified_global,stock_verify_status,stock_verify_attempts,stock_status,plenty_sales_price_id,plenty_target_sales_price,sales_price_status,source_status,plenty_status,overall_status,error,fetched_at_utc,synced_at_utc,cycle,attempts_total
100386,5906717400674,FROTTEEBEZUG FÜR BEIGE HOCKER,100386,5906717400674,FROTTEEBEZUG FÜR BEIGE HOCKER,EUR,2.15,extension_attributes.final_price,49.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1229,2431,100386,numberExact,2.15,,DISABLED,52.0,49.0,-3.0,https://b2b.activeshop.com.pl/de/frotteebezug-fur-beige-hocker.html,FRONTEND_AUF_LAGER,52.0,VERIFIED,VERIFIED,49.0,49.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:23:39.285218+00:00,2026-09-03T23:23:49.035250+00:00,16,32
100297,5906717400278,Umhang frotte rosa nr. 10,100297,5906717400278,Umhang frotte rosa nr. 10,EUR,7.06,extension_attributes.final_price,19.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1261,2478,100297,numberExact,7.06,,DISABLED,19.0,19.0,0.0,https://b2b.activeshop.com.pl/de/umhang-frotte-rosa-nr-10.html,FRONTEND_AUF_LAGER,19.0,VERIFIED,VERIFIED,19.0,19.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:23:52.831108+00:00,2026-09-03T23:23:54.452279+00:00,16,30
100432,5907457931466,Kosmetisches einweg-papiertuch violett,100432,5907457931466,Kosmetisches einweg-papiertuch violett  ,EUR,2.63,extension_attributes.final_price,76.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1001,2158,100432,numberExact,2.63,,DISABLED,76.0,76.0,0.0,https://b2b.activeshop.com.pl/de/kosmetisches-einweg-papiertuch-violett.html,FRONTEND_AUF_LAGER,76.0,VERIFIED,VERIFIED,76.0,76.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:23:59.797992+00:00,2026-09-03T23:24:01.979290+00:00,16,30
100433,5907457921467,Kosmetisches einweg-papiertuch blau,100433,5907457921467,Kosmetisches einweg-papiertuch blau  ,EUR,2.63,extension_attributes.final_price,83.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1001,2159,100433,numberExact,2.63,,DISABLED,83.0,83.0,0.0,https://b2b.activeshop.com.pl/de/kosmetisches-einweg-papiertuch-blau.html,FRONTEND_AUF_LAGER,83.0,VERIFIED,VERIFIED,83.0,83.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:07.081237+00:00,2026-09-03T23:24:09.042742+00:00,16,30
100437,5907457961463,Kosmetisches einweg-papiertuch lachsfarben,100437,5907457961463,Kosmetisches einweg-papiertuch lachsfarben ,EUR,2.63,extension_attributes.final_price,19.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1262,2479,100437,numberExact,2.63,,DISABLED,19.0,19.0,0.0,https://b2b.activeshop.com.pl/de/kosmetisches-einweg-papiertuch-lachsfarben.html,FRONTEND_AUF_LAGER,19.0,VERIFIED,VERIFIED,19.0,19.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:13.676984+00:00,2026-09-03T23:24:15.772154+00:00,16,30
100435,5907457911468,Kosmetisches einweg-papiertuch limonengrün,100435,5907457911468,Kosmetisches einweg-papiertuch limonengrün ,EUR,2.63,extension_attributes.final_price,32.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1263,2480,100435,numberExact,2.63,,DISABLED,32.0,32.0,0.0,https://b2b.activeshop.com.pl/de/kosmetisches-einweg-papiertuch-limonengrun.html,FRONTEND_AUF_LAGER,32.0,VERIFIED,VERIFIED,32.0,32.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:20.413477+00:00,2026-09-03T23:24:22.457393+00:00,16,30
100434,5907457971462,Kosmetisches einweg-papiertuch rosa,100434,5907457971462,Kosmetisches einweg-papiertuch rosa ,EUR,2.63,extension_attributes.final_price,109.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1001,2160,100434,numberExact,2.63,,DISABLED,109.0,109.0,0.0,https://b2b.activeshop.com.pl/de/kosmetisches-einweg-papiertuch-rosa.html,FRONTEND_AUF_LAGER,109.0,VERIFIED,VERIFIED,109.0,109.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:27.412112+00:00,2026-09-03T23:24:29.525112+00:00,16,32
100436,5907457941465,Kosmetisches einweg-papiertuch gelb,100436,5907457941465,Kosmetisches einweg-papiertuch gelb ,EUR,2.63,extension_attributes.final_price,49.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1001,2161,100436,numberExact,2.63,,DISABLED,49.0,49.0,0.0,https://b2b.activeshop.com.pl/de/kosmetisches-einweg-papiertuch-gelb.html,FRONTEND_AUF_LAGER,49.0,VERIFIED,VERIFIED,49.0,49.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:34.637118+00:00,2026-09-03T23:24:36.700352+00:00,16,30
100295,5906717400261,Umhang frotte cremefarben nr. 44,100295,5906717400261,Umhang frotte cremefarben nr. 44,EUR,7.06,extension_attributes.final_price,51.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1264,2481,100295,numberExact,7.06,,DISABLED,51.0,51.0,0.0,https://b2b.activeshop.com.pl/de/umhang-frotte-cremefarben-nr-44.html,FRONTEND_AUF_LAGER,51.0,VERIFIED,VERIFIED,51.0,51.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:42.046752+00:00,2026-09-03T23:24:44.071432+00:00,16,30
100290,5906717400230,Umhang frotte beige nr. 25,100290,5906717400230,Umhang frotte beige nr. 25,EUR,7.06,extension_attributes.final_price,63.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1265,2482,100290,numberExact,7.06,,DISABLED,63.0,63.0,0.0,https://b2b.activeshop.com.pl/de/umhang-frotte-beige-nr-25.html,FRONTEND_AUF_LAGER,63.0,VERIFIED,VERIFIED,63.0,63.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:48.245201+00:00,2026-09-03T23:24:50.263053+00:00,16,30
100392,5906717400704,FROTTEEBEZUG FÜR HOCKER CREME,100392,5906717400704,FROTTEEBEZUG FÜR HOCKER CREME,EUR,2.15,extension_attributes.final_price,17.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1229,2433,100392,numberExact,2.15,,DISABLED,17.0,17.0,0.0,https://b2b.activeshop.com.pl/de/frotteebezug-fur-hocker-creme.html,FRONTEND_AUF_LAGER,17.0,VERIFIED,VERIFIED,17.0,17.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:24:55.138044+00:00,2026-09-03T23:24:57.317283+00:00,16,30
100714,5906717401176,Hydraulische kosmetikliege a 210c pedi weiss,100714,5906717401176,Hydraulische kosmetikliege a 210c pedi weiss,EUR,174.0,extension_attributes.final_price,109.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1266,2483,100714,numberExact,174.0,,DISABLED,111.0,109.0,-2.0,https://b2b.activeshop.com.pl/de/hydraulische-kosmetikliege-a-210c-pedi-weiss.html,FRONTEND_AUF_LAGER,111.0,VERIFIED,VERIFIED,109.0,109.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:25:02.640710+00:00,2026-09-03T23:25:12.964511+00:00,16,30
100402,5906717400759,FROTTEE BRAUN,100402,5906717400759,FROTTEE BRAUN,EUR,7.64,extension_attributes.final_price,32.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1253,2463,100402,numberExact,7.64,,DISABLED,34.0,32.0,-2.0,https://b2b.activeshop.com.pl/de/frottee-braun.html,FRONTEND_AUF_LAGER,34.0,VERIFIED,VERIFIED,32.0,32.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:25:16.722013+00:00,2026-09-03T23:25:26.656258+00:00,16,30
100769,5906717401329,Kosmetikhocker am-302 weiss,100769,5906717401329,Kosmetikhocker am-302 weiss ,EUR,34.63,extension_attributes.final_price,66.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,867,1993,100769,numberExact,34.63,,DISABLED,67.0,66.0,-1.0,https://b2b.activeshop.com.pl/de/kosmetikhocker-am-302-weiss.html,FRONTEND_AUF_LAGER,67.0,VERIFIED,VERIFIED,66.0,66.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:25:30.583766+00:00,2026-09-03T23:25:40.420240+00:00,16,32
101365,5906717402364,Einbau-Staubabsorber  Momo S-41 weiß,101365,5906717402364,Einbau-Staubabsorber  Momo S-41 weiß,EUR,40.26,extension_attributes.final_price,346.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,959,2107,101365,numberExact,40.26,,DISABLED,350.0,346.0,-4.0,https://b2b.activeshop.com.pl/de/einbau-staubabsorber-momo-s-41-weiss.html,FRONTEND_AUF_LAGER,350.0,VERIFIED,VERIFIED,346.0,346.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:25:44.601364+00:00,2026-09-03T23:25:53.976365+00:00,16,30
101338,5906717402258,Nagelfräser marathon combi 24 silver,101338,5906717402258,Nagelfräser marathon combi 24 silver,EUR,178.94,extension_attributes.final_price,82.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1267,2486,101338,numberExact,178.94,,DISABLED,82.0,82.0,0.0,https://b2b.activeshop.com.pl/de/nagelfraser-marathon-combi-24-silver.html,FRONTEND_AUF_LAGER,82.0,VERIFIED,VERIFIED,82.0,82.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:25:58.042984+00:00,2026-09-03T23:25:59.583894+00:00,16,30
100861,8936000922863,Nghia nagelhautzange d-03,100861,8936000922863,Nghia nagelhautzange d-03,EUR,9.09,extension_attributes.final_price,868.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1268,2487,100861,numberExact,9.09,,DISABLED,888.0,868.0,-20.0,https://b2b.activeshop.com.pl/de/nghia-nagelhautzange-d-03.html,FRONTEND_AUF_LAGER,888.0,VERIFIED,VERIFIED,868.0,868.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:26:04.954528+00:00,2026-09-03T23:26:15.306886+00:00,16,30
100865,8936000922962,Nghia nagelhautzange C-07,100865,8936000922962,Nghia nagelhautzange C-07,EUR,9.09,extension_attributes.final_price,1026.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1269,2488,100865,numberExact,9.09,,DISABLED,1119.0,1026.0,-93.0,https://b2b.activeshop.com.pl/de/nghia-nagelhautzange-c-07.html,FRONTEND_AUF_LAGER,1119.0,VERIFIED,VERIFIED,1026.0,1026.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:27:25.983175+00:00,2026-09-03T23:27:36.332269+00:00,16,56
100755,5906717401282,Kosmetikwagen typ 1014 giovanni,100755,5906717401282,Kosmetikwagen typ 1014 giovanni,EUR,75.33,extension_attributes.final_price,54.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1270,2489,100755,numberExact,75.33,,DISABLED,54.0,54.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1014-giovanni.html,FRONTEND_AUF_LAGER,54.0,VERIFIED,VERIFIED,54.0,54.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:27:38.729350+00:00,2026-09-03T23:27:40.345776+00:00,16,30
100146,5906717400148,Ultraschallreiniger Denson UC-002,100146,5906717400148,Ultraschallreiniger Denson UC-002,EUR,64.94,extension_attributes.final_price,792.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1271,2490,100146,numberExact,64.94,,DISABLED,796.0,792.0,-4.0,https://b2b.activeshop.com.pl/de/ultraschallreiniger-denson-uc-002.html,FRONTEND_AUF_LAGER,796.0,VERIFIED,VERIFIED,792.0,792.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:27:45.540345+00:00,2026-09-03T23:27:55.911555+00:00,16,30
101345,5906717402296,Saeyang Nagelfräser Marathon 3 Champion white + H200,101345,5906717402296,Saeyang Nagelfräser Marathon 3 Champion white + H200,EUR,88.0,extension_attributes.final_price,10402.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,864,1988,101345,numberExact,88.0,,DISABLED,10516.0,10402.0,-114.0,https://b2b.activeshop.com.pl/de/saeyang-nagelfraser-marathon-3-champion-white-h200.html,FRONTEND_AUF_LAGER,10516.0,VERIFIED,VERIFIED,10402.0,10402.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:27:59.976056+00:00,2026-09-03T23:28:09.775971+00:00,16,32
101354,5906717402357,SAEYANG MARATHON MULTI 600 DENTAL MIKROMOTOR Nagelfraser + BM50S1,101354,5906717402357,SAEYANG MARATHON MULTI 600 DENTAL MIKROMOTOR Nagelfraser + BM50S1,EUR,447.36,extension_attributes.final_price,294.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1272,2491,101354,numberExact,447.36,,DISABLED,294.0,294.0,0.0,https://b2b.activeshop.com.pl/de/saeyang-marathon-multi-600-dental-mikromotor-nagelfraser-bm50s1.html,FRONTEND_AUF_LAGER,294.0,VERIFIED,VERIFIED,294.0,294.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:28:13.998416+00:00,2026-09-03T23:28:15.584826+00:00,16,30
101347,5906717402302,Nagelfräser marathon handy 700 2in1*,101347,5906717402302,Nagelfräser marathon handy 700 2in1*,EUR,519.37,extension_attributes.final_price,109.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1273,2492,101347,numberExact,519.37,,DISABLED,109.0,109.0,0.0,https://b2b.activeshop.com.pl/de/nagelfraser-marathon-handy-700-2in1.html,FRONTEND_AUF_LAGER,109.0,VERIFIED,VERIFIED,109.0,109.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:28:20.689727+00:00,2026-09-03T23:28:22.644416+00:00,16,30
100808,5906717401411,Filter für nagelfräser mit absaugung 1 st.,100808,5906717401411,Filter für nagelfräser mit absaugung 1 st. ,EUR,4.33,extension_attributes.final_price,6528.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1276,2495,100808,numberExact,4.33,,DISABLED,6530.0,6528.0,-2.0,https://b2b.activeshop.com.pl/de/filter-fur-nagelfraser-mit-absaugung-1-st.html,FRONTEND_AUF_LAGER,6530.0,VERIFIED,VERIFIED,6528.0,6528.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:28:27.401672+00:00,2026-09-03T23:28:37.672575+00:00,16,30
100763,5906717401305,Kosmetikhocker 1025 weiss giovanni,100763,5906717401305,Kosmetikhocker 1025 weiss giovanni ,EUR,76.48,extension_attributes.final_price,105.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,755,1837,100763,numberExact,76.48,,DISABLED,110.0,105.0,-5.0,https://b2b.activeshop.com.pl/de/kosmetikhocker-1025-weiss-giovanni.html,FRONTEND_AUF_LAGER,110.0,VERIFIED,VERIFIED,105.0,105.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:28:41.859222+00:00,2026-09-03T23:28:51.786245+00:00,16,30
100882,5906717401565,Gummiträger 7 mm,100882,5906717401565,Gummiträger 7 mm,EUR,0.38,extension_attributes.final_price,753.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1241,2449,100882,numberExact,0.38,,DISABLED,753.0,753.0,0.0,https://b2b.activeshop.com.pl/de/gummitrager-7-mm.html,FRONTEND_AUF_LAGER,753.0,VERIFIED,VERIFIED,753.0,753.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:28:55.876610+00:00,2026-09-03T23:28:57.501818+00:00,16,30
100973,5906717401916,Acryl-fräserständer,100973,5906717401916,Acryl-fräserständer ,EUR,3.61,extension_attributes.final_price,159.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1277,2496,100973,numberExact,3.61,,DISABLED,164.0,159.0,-5.0,https://b2b.activeshop.com.pl/de/acryl-fraserstander.html,FRONTEND_AUF_LAGER,164.0,VERIFIED,VERIFIED,159.0,159.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:29:01.858107+00:00,2026-09-03T23:29:12.025496+00:00,16,32
100778,5906717401336,"Saeyang Kopf sde-bm50s1 für Fräsgeräte Marathon Multi 600, Handy 700, Handy Eco",100778,5906717401336,"Saeyang Kopf sde-bm50s1 für Fräsgeräte Marathon Multi 600, Handy 700, Handy Eco",EUR,285.73,extension_attributes.final_price,5.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1278,2497,100778,numberExact,285.73,,DISABLED,5.0,5.0,0.0,https://b2b.activeshop.com.pl/de/saeyang-kopf-sde-bm50s1-fur-frasgerate-marathon-multi-600-handy-700-handy-eco.html,FRONTEND_AUF_LAGER,5.0,VERIFIED,VERIFIED,5.0,5.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:15.993235+00:00,2026-09-03T23:29:17.596433+00:00,16,30
100754,5906717401275,Kosmetikwagen typ 1015 giovanni,100754,5906717401275,Kosmetikwagen typ 1015 giovanni,EUR,81.82,extension_attributes.final_price,71.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1279,2498,100754,numberExact,81.82,,DISABLED,71.0,71.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1015-giovanni.html,FRONTEND_AUF_LAGER,71.0,VERIFIED,VERIFIED,71.0,71.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:22.350008+00:00,2026-09-03T23:29:24.418933+00:00,16,30
100333,5906717400360,Silikonschale l,100333,5906717400360,Silikonschale l,EUR,2.16,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1280,2499,100333,numberExact,2.16,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/silikonschale-l.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:29.522032+00:00,2026-09-03T23:29:31.608158+00:00,16,30
100334,5906717400377,Silikonschale m,100334,5906717400377,Silikonschale m,EUR,2.16,extension_attributes.final_price,1450.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1281,2500,100334,numberExact,2.16,,DISABLED,1450.0,1450.0,0.0,https://b2b.activeshop.com.pl/de/silikonschale-m.html,FRONTEND_AUF_LAGER,1450.0,VERIFIED,VERIFIED,1450.0,1450.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:36.544427+00:00,2026-09-03T23:29:38.554301+00:00,16,30
100954,5906717401824,Nagelfeile gerade big schwarz 80/100 1 st.,100954,5906717401824,,EUR,,,71.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1282,2501,100954,numberExact,0.25,,DISABLED,71.0,71.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1015-giovanni.html,FRONTEND_AUF_LAGER_SEARCH,71.0,VERIFIED,VERIFIED,71.0,71.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:43.949221+00:00,2026-09-03T23:29:45.998069+00:00,16,45
100709,5906717401121,Elektrische kosmetikliege lux schwarz,100709,5906717401121,Elektrische kosmetikliege lux schwarz ,EUR,500.0,extension_attributes.final_price,66.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1283,2502,100709,numberExact,500.0,,DISABLED,66.0,66.0,0.0,https://b2b.activeshop.com.pl/de/elektrische-kosmetikliege-lux-schwarz.html,FRONTEND_AUF_LAGER,66.0,VERIFIED,VERIFIED,66.0,66.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:50.921238+00:00,2026-09-03T23:29:52.999020+00:00,16,30
100782,5906717401343,Vakuummassageanzug weiß Größe L,100782,5906717401343,Vakuummassageanzug weiß Größe L,EUR,10.1,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1284,2503,100782,numberExact,10.1,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/vakuummassageanzug-weiss-grosse-l.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:29:58.098047+00:00,2026-09-03T23:30:00.117782+00:00,16,30
101476,5906717424113,"Syis - Wimpern j 0,15 x 10 mm 0,25 g",101476,5906717424113,"Syis - Wimpern j 0,15 x 10 mm 0,25 g",EUR,1.22,extension_attributes.final_price,99.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1285,2504,101476,numberExact,1.22,,DISABLED,99.0,99.0,0.0,https://b2b.activeshop.com.pl/de/syis-wimpern-j-0-15-x-10-mm-0-25-g.html,FRONTEND_AUF_LAGER,99.0,VERIFIED,VERIFIED,99.0,99.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:05.660144+00:00,2026-09-03T23:30:07.718261+00:00,16,30
101479,5906717424144,"Syis - Wimpern j 0,20 x 10 mm 0,25 g",101479,5906717424144,"Syis - Wimpern j 0,20 x 10 mm 0,25 g",EUR,1.22,extension_attributes.final_price,148.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1285,2505,101479,numberExact,1.22,,DISABLED,148.0,148.0,0.0,https://b2b.activeshop.com.pl/de/syis-wimpern-j-0-20-x-10-mm-0-25-g.html,FRONTEND_AUF_LAGER,148.0,VERIFIED,VERIFIED,148.0,148.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:12.998291+00:00,2026-09-03T23:30:15.083524+00:00,16,34
101553,5906717424168,"Syis - Wimpern j 0,20 x 14 mm 0,25 g",101553,5906717424168,"Syis - Wimpern j 0,20 x 14 mm 0,25 g",EUR,1.22,extension_attributes.final_price,1079.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1285,2506,101553,numberExact,1.22,,DISABLED,1079.0,1079.0,0.0,https://b2b.activeshop.com.pl/de/syis-wimpern-j-0-20-x-14-mm-0-25-g.html,FRONTEND_AUF_LAGER,1079.0,VERIFIED,VERIFIED,1079.0,1079.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:19.957259+00:00,2026-09-03T23:30:22.040093+00:00,16,30
101565,5906717402388,Kosmetikwagen typ 1019,101565,5906717402388,Kosmetikwagen typ 1019,EUR,95.24,extension_attributes.final_price,41.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1286,2507,101565,numberExact,95.24,,DISABLED,41.0,41.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1019.html,FRONTEND_AUF_LAGER,41.0,VERIFIED,VERIFIED,41.0,41.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:26.425817+00:00,2026-09-03T23:30:28.461119+00:00,16,30
101566,5906717402395,Kosmetikwagen typ 1019a,101566,5906717402395,Kosmetikwagen typ 1019a,EUR,98.71,extension_attributes.final_price,37.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1287,2508,101566,numberExact,98.71,,DISABLED,37.0,37.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1019a.html,FRONTEND_AUF_LAGER,37.0,VERIFIED,VERIFIED,37.0,37.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:33.599941+00:00,2026-09-03T23:30:35.651092+00:00,16,30
101567,5906717402401,Kosmetikwagen typ 1031 giovanni,101567,5906717402401,Kosmetikwagen typ 1031 giovanni,EUR,58.75,extension_attributes.final_price,0.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1288,2509,101567,numberExact,58.75,,DISABLED,0.0,0.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1031-giovanni.html,FRONTEND_AUF_LAGER,0.0,VERIFIED,VERIFIED,0.0,0.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:40.599086+00:00,2026-09-03T23:30:42.733251+00:00,16,30
101568,5906717402418,Kosmetikwagen typ 1040a giovanni,101568,5906717402418,Kosmetikwagen typ 1040a giovanni,EUR,93.66,extension_attributes.final_price,232.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1289,2510,101568,numberExact,93.66,,DISABLED,232.0,232.0,0.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1040a-giovanni.html,FRONTEND_AUF_LAGER,232.0,VERIFIED,VERIFIED,232.0,232.0,VERIFIED_NO_CHANGE,0,NO_CHANGE,,,DISABLED,OK,FOUND,NO_CHANGE,,2026-09-03T23:30:47.596294+00:00,2026-09-03T23:30:49.676665+00:00,16,30
101569,5906717402425,Kosmetikwagen typ 1013 giovanni,101569,5906717402425,Kosmetikwagen typ 1013 giovanni,EUR,63.64,extension_attributes.final_price,10.0,frontend.Auf_Lager,PRODUCT_PAYLOAD,1290,2511,101569,numberExact,63.64,,DISABLED,11.0,10.0,-1.0,https://b2b.activeshop.com.pl/de/kosmetikwagen-typ-1013-giovanni.html,FRONTEND_AUF_LAGER,11.0,VERIFIED,VERIFIED,10.0,10.0,VERIFIED,1,VERIFIED,,,DISABLED,OK,FOUND,SYNCED,,2026-09-03T23:30:54.749303+00:00,2026-09-03T23:31:05.029533+00:00,16,30
